oso;nombre;inscritos;MAS;votosBlancos;votosNulos;votosValidos;votosEmitidos;idRecinto;Recinto;Zona;PDC;PVB_IEP;MSM;MAS;UD
;190180209;245;131;15;11;219;245;145;UNID. EDUC. JORGE VARGAS                ;LLOJETA CENTRAL                         ;26;10;12;131;40
;190180301;234;155;2;8;198;208;64;ESC. JOSE SANTOS                        ;LLOJETA ALTO                            ;11;6;8;155;18
;190180302;235;152;1;8;205;214;64;ESC. JOSE SANTOS                        ;LLOJETA ALTO                            ;7;5;17;152;24
;190180303;233;150;2;3;208;213;64;ESC. JOSE SANTOS                        ;LLOJETA ALTO                            ;14;11;13;150;20
;190180304;232;159;5;7;205;217;64;ESC. JOSE SANTOS                        ;LLOJETA ALTO                            ;12;8;5;159;21
;190180305;235;171;2;3;225;230;64;ESC. JOSE SANTOS                        ;LLOJETA ALTO                            ;10;6;12;171;26
;190180306;238;154;1;12;209;222;64;ESC. JOSE SANTOS                        ;LLOJETA ALTO                            ;17;9;11;154;18
;190180307;235;149;2;7;199;208;64;ESC. JOSE SANTOS                        ;LLOJETA ALTO                            ;11;9;10;149;20
;190180308;236;155;5;19;193;217;64;ESC. JOSE SANTOS                        ;LLOJETA ALTO                            ;13;3;6;155;16
;190180309;229;175;1;8;205;214;64;ESC. JOSE SANTOS                        ;LLOJETA ALTO                            ;7;5;5;175;13
;190180310;233;138;2;2;212;216;64;ESC. JOSE SANTOS                        ;LLOJETA ALTO                            ;17;13;12;138;32
;190180311;234;148;0;6;211;217;64;ESC. JOSE SANTOS                        ;LLOJETA ALTO                            ;18;11;9;148;25
;190180312;233;169;2;6;207;215;64;ESC. JOSE SANTOS                        ;LLOJETA ALTO                            ;4;8;8;169;18
;190180313;237;153;3;9;213;225;64;ESC. JOSE SANTOS                        ;LLOJETA ALTO                            ;13;6;11;153;30
;190180314;236;152;1;10;200;211;64;ESC. JOSE SANTOS                        ;LLOJETA ALTO                            ;12;8;7;152;21
;190180315;236;153;3;7;207;217;64;ESC. JOSE SANTOS                        ;LLOJETA ALTO                            ;10;9;8;153;27
;190180316;50;30;0;0;48;48;64;ESC. JOSE SANTOS                        ;LLOJETA ALTO                            ;4;1;2;30;11
;190180401;237;190;1;4;219;224;127;ESC. SAN MIGUEL                         ;LADRILLERAS                             ;5;4;4;190;16
;190180402;235;182;3;9;204;216;127;ESC. SAN MIGUEL                         ;LADRILLERAS                             ;5;2;4;182;11
;190180403;20;10;3;0;13;16;127;ESC. SAN MIGUEL                         ;LADRILLERAS                             ;0;0;0;10;3
;190190101;236;140;1;6;204;211;186;ESCUELA REPUBLICA DE JAPON              ;TEMBLADERANI19                          ;22;11;9;140;22
;190190102;233;134;0;4;211;215;186;ESCUELA REPUBLICA DE JAPON              ;TEMBLADERANI19                          ;13;11;16;134;37
;190190103;234;148;2;4;200;206;186;ESCUELA REPUBLICA DE JAPON              ;TEMBLADERANI19                          ;11;5;9;148;27
;190190104;234;155;0;1;212;213;186;ESCUELA REPUBLICA DE JAPON              ;TEMBLADERANI19                          ;19;9;8;155;21
;190190105;233;132;1;3;204;208;186;ESCUELA REPUBLICA DE JAPON              ;TEMBLADERANI19                          ;18;12;11;132;31
;190190106;235;130;1;6;204;211;186;ESCUELA REPUBLICA DE JAPON              ;TEMBLADERANI19                          ;17;10;16;130;31
;190190107;231;136;3;8;194;205;186;ESCUELA REPUBLICA DE JAPON              ;TEMBLADERANI19                          ;15;7;16;136;20
;190190108;237;142;2;4;209;215;186;ESCUELA REPUBLICA DE JAPON              ;TEMBLADERANI19                          ;11;5;14;142;37
;190190109;235;137;3;6;191;200;186;ESCUELA REPUBLICA DE JAPON              ;TEMBLADERANI19                          ;13;7;5;137;29
;190190110;231;116;0;6;205;211;186;ESCUELA REPUBLICA DE JAPON              ;TEMBLADERANI19                          ;19;12;9;116;49
;190190111;235;134;0;2;200;202;186;ESCUELA REPUBLICA DE JAPON              ;TEMBLADERANI19                          ;11;7;14;134;34
;190190112;140;86;0;2;131;133;186;ESCUELA REPUBLICA DE JAPON              ;TEMBLADERANI19                          ;10;1;7;86;27
;190190201;230;149;1;6;203;210;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;14;11;8;149;21
;190190202;236;163;2;8;211;221;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;12;4;14;163;18
;190190203;232;144;4;3;206;213;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;7;13;13;144;29
;190190204;234;143;2;5;202;209;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;17;9;11;143;22
;190190205;233;158;4;9;209;222;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;8;12;12;158;19
;190190206;235;160;3;7;211;221;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;12;20;6;160;13
;190190207;235;170;1;5;211;217;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;8;3;12;170;18
;190190208;235;167;0;6;215;221;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;9;10;9;167;20
;190190209;235;163;3;5;214;222;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;7;12;12;163;20
;190190210;237;163;5;7;207;219;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;9;3;16;163;16
;190190211;234;144;3;8;210;221;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;18;12;10;144;26
;190190212;235;155;5;1;210;216;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;11;10;11;155;23
;190190213;232;146;2;3;212;217;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;13;10;13;146;30
;190190214;239;167;4;4;219;227;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;7;13;12;167;20
;190190215;236;145;1;7;203;211;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;11;10;11;145;26
;190190216;234;162;2;8;210;220;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;13;12;7;162;16
;190190217;235;138;2;4;209;215;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;13;18;7;138;33
;190190218;232;175;1;1;215;217;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;10;10;8;175;12
;190190219;233;172;3;6;207;216;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;9;2;4;172;20
;190190220;235;146;1;4;196;201;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;10;9;12;146;19
;190190221;233;137;4;12;200;216;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;11;16;11;137;25
;190190222;231;131;3;2;203;208;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;20;10;10;131;32
;190190223;232;173;3;8;213;224;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;14;8;7;173;11
;190190224;236;152;3;7;210;220;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;9;8;13;152;28
;190190225;236;170;2;3;214;219;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;7;14;11;170;12
;190190226;238;152;4;8;213;225;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;8;11;17;152;25
;190190227;237;161;4;8;209;221;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;5;7;13;161;23
;190190228;234;157;2;23;209;234;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;7;6;13;157;26
;190190229;238;154;0;26;212;238;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;15;12;9;154;22
;190190230;229;148;1;8;204;213;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;10;9;12;148;25
;190190231;237;173;0;3;213;216;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;4;8;7;173;21
;190190232;234;156;3;5;208;216;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;17;6;7;156;22
;190190233;232;158;1;9;205;215;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;10;11;9;158;17
;190190234;226;148;3;7;203;213;56;COL. LUIS ESPINAL CAMPS                 ;PASANKERI                               ;6;16;14;148;19
;190190301;227;120;0;9;202;211;112;ESCUELA REPUBLICA DE JAPON              ;TACAGUA                                 ;26;9;15;120;32
;190190302;229;130;1;10;194;205;112;ESCUELA REPUBLICA DE JAPON              ;TACAGUA                                 ;16;9;12;130;27
;190190303;228;131;3;13;195;211;112;ESCUELA REPUBLICA DE JAPON              ;TACAGUA                                 ;7;15;13;131;29
;190190304;229;141;1;7;198;206;112;ESCUELA REPUBLICA DE JAPON              ;TACAGUA                                 ;7;19;10;141;21
;190190305;235;138;2;4;211;217;112;ESCUELA REPUBLICA DE JAPON              ;TACAGUA                                 ;13;11;10;138;39
;190190306;234;126;0;4;208;212;112;ESCUELA REPUBLICA DE JAPON              ;TACAGUA                                 ;28;11;14;126;29
;190190307;232;140;1;4;207;212;112;ESCUELA REPUBLICA DE JAPON              ;TACAGUA                                 ;16;9;7;140;35
;190190308;230;137;1;6;201;208;112;ESCUELA REPUBLICA DE JAPON              ;TACAGUA                                 ;14;9;12;137;29
;190190309;235;121;0;4;208;212;112;ESCUELA REPUBLICA DE JAPON              ;TACAGUA                                 ;16;14;22;121;35
;190190310;230;149;4;6;195;205;112;ESCUELA REPUBLICA DE JAPON              ;TACAGUA                                 ;6;12;11;149;17
;190190311;234;127;0;35;199;234;112;ESCUELA REPUBLICA DE JAPON              ;TACAGUA                                 ;10;12;12;127;38
;190190312;228;119;1;9;193;203;112;ESCUELA REPUBLICA DE JAPON              ;TACAGUA                                 ;12;19;12;119;31
;190190313;225;147;1;4;199;204;112;ESCUELA REPUBLICA DE JAPON              ;TACAGUA                                 ;7;7;10;147;28
;190190314;233;134;3;6;199;208;112;ESCUELA REPUBLICA DE JAPON              ;TACAGUA                                 ;11;6;10;134;38
;190190315;232;118;1;7;206;214;112;ESCUELA REPUBLICA DE JAPON              ;TACAGUA                                 ;29;11;15;118;33
;190190316;235;126;4;7;212;223;112;ESCUELA REPUBLICA DE JAPON              ;TACAGUA                                 ;20;15;11;126;40
;190190317;161;88;1;5;140;146;112;ESCUELA REPUBLICA DE JAPON              ;TACAGUA                                 ;6;10;12;88;24
;190190501;232;142;7;7;188;202;93;UNID. EDUC. JAIME ESCALANTE             ;TACAGUA                                 ;5;15;7;142;19
;190190502;234;140;4;2;196;202;93;UNID. EDUC. JAIME ESCALANTE             ;TACAGUA                                 ;7;8;15;140;26
;190190503;232;144;1;5;197;203;93;UNID. EDUC. JAIME ESCALANTE             ;TACAGUA                                 ;4;18;14;144;17
;190190504;230;137;1;10;198;209;93;UNID. EDUC. JAIME ESCALANTE             ;TACAGUA                                 ;13;13;17;137;18
;190190505;237;154;3;8;212;223;93;UNID. EDUC. JAIME ESCALANTE             ;TACAGUA                                 ;10;9;20;154;19
;190190506;235;156;1;6;211;218;93;UNID. EDUC. JAIME ESCALANTE             ;TACAGUA                                 ;10;15;12;156;18
;190190507;235;155;2;8;200;210;93;UNID. EDUC. JAIME ESCALANTE             ;TACAGUA                                 ;10;3;15;155;17
;190190508;233;150;3;8;205;216;93;UNID. EDUC. JAIME ESCALANTE             ;TACAGUA                                 ;9;4;27;150;15
;190190509;234;152;1;8;204;213;93;UNID. EDUC. JAIME ESCALANTE             ;TACAGUA                                 ;13;4;11;152;24
;190190510;230;152;3;2;202;207;93;UNID. EDUC. JAIME ESCALANTE             ;TACAGUA                                 ;7;13;11;152;19
;190190511;237;172;3;9;209;221;93;UNID. EDUC. JAIME ESCALANTE             ;TACAGUA                                 ;6;6;11;172;14
;190190512;233;142;1;9;189;199;93;UNID. EDUC. JAIME ESCALANTE             ;TACAGUA                                 ;11;6;8;142;22
;190190513;230;146;6;12;197;215;93;UNID. EDUC. JAIME ESCALANTE             ;TACAGUA                                 ;12;7;17;146;15
;190190514;234;169;4;6;212;222;93;UNID. EDUC. JAIME ESCALANTE             ;TACAGUA                                 ;14;8;6;169;15
;190190515;231;169;2;7;201;210;93;UNID. EDUC. JAIME ESCALANTE             ;TACAGUA                                 ;2;7;9;169;14
;190190516;230;151;1;6;203;210;93;UNID. EDUC. JAIME ESCALANTE             ;TACAGUA                                 ;9;9;7;151;27
;190190517;231;149;2;9;205;216;93;UNID. EDUC. JAIME ESCALANTE             ;TACAGUA                                 ;16;9;14;149;17
;190190518;210;121;6;3;184;193;93;UNID. EDUC. JAIME ESCALANTE             ;TACAGUA                                 ;11;11;13;121;28
;190190601;229;151;4;4;201;209;132;ESC. ALTO TEMBLADERANI                  ;TACAGUA                                 ;11;13;5;151;21
;190190602;232;163;3;7;203;213;132;ESC. ALTO TEMBLADERANI                  ;TACAGUA                                 ;4;13;10;163;13
;190190603;233;163;2;6;206;214;132;ESC. ALTO TEMBLADERANI                  ;TACAGUA                                 ;8;8;13;163;14
;190190604;236;159;1;12;203;216;132;ESC. ALTO TEMBLADERANI                  ;TACAGUA                                 ;8;9;14;159;13
;190190605;237;159;1;8;208;217;132;ESC. ALTO TEMBLADERANI                  ;TACAGUA                                 ;8;8;11;159;22
;190190606;232;162;1;5;203;209;132;ESC. ALTO TEMBLADERANI                  ;TACAGUA                                 ;10;9;11;162;11
;190190607;162;117;1;4;146;151;132;ESC. ALTO TEMBLADERANI                  ;TACAGUA                                 ;6;7;11;117;5
;190200101;232;96;1;6;212;219;78;COLEGIO IGNACIO CALDERON                ;TEMBLADERANI20                          ;35;11;22;96;48
;190200102;234;96;3;5;202;210;78;COLEGIO IGNACIO CALDERON                ;TEMBLADERANI20                          ;29;16;18;96;43
;190200103;231;86;0;7;207;214;78;COLEGIO IGNACIO CALDERON                ;TEMBLADERANI20                          ;25;19;22;86;55
;190200104;233;106;3;0;204;207;78;COLEGIO IGNACIO CALDERON                ;TEMBLADERANI20                          ;22;9;11;106;56
;190200105;231;127;4;3;205;212;78;COLEGIO IGNACIO CALDERON                ;TEMBLADERANI20                          ;16;11;17;127;34
;190200106;235;113;1;13;210;224;78;COLEGIO IGNACIO CALDERON                ;TEMBLADERANI20                          ;30;15;10;113;42
;190200107;238;102;0;4;218;222;78;COLEGIO IGNACIO CALDERON                ;TEMBLADERANI20                          ;26;15;14;102;61
;190200108;232;102;4;2;197;203;78;COLEGIO IGNACIO CALDERON                ;TEMBLADERANI20                          ;36;14;15;102;30
;190200109;235;112;2;3;215;220;78;COLEGIO IGNACIO CALDERON                ;TEMBLADERANI20                          ;32;10;13;112;48
;190200110;234;105;0;7;202;209;78;COLEGIO IGNACIO CALDERON                ;TEMBLADERANI20                          ;26;12;15;105;44
;190200111;230;94;0;6;203;209;78;COLEGIO IGNACIO CALDERON                ;TEMBLADERANI20                          ;33;14;20;94;42
;190200112;233;117;0;0;211;211;78;COLEGIO IGNACIO CALDERON                ;TEMBLADERANI20                          ;22;15;15;117;42
;190200113;237;105;2;2;220;224;78;COLEGIO IGNACIO CALDERON                ;TEMBLADERANI20                          ;29;14;16;105;56
;190200114;236;105;1;2;209;212;78;COLEGIO IGNACIO CALDERON                ;TEMBLADERANI20                          ;32;12;13;105;47
